file,IOU,dice_coeffecient,pixel_accuracy,MSE_overlap,SSIM_overlap,XOR_overlap
ISIC_0024306,0.7993196197501033,0.0035896889785773057,0.899637037037037,5120.360737037037,0.8539682387124867,0.07013333333333334
ISIC_0024307,0.17476208602969168,0.0011967146104530375,0.16466296296296296,52452.869011111114,0.10906160076849568,0.8029259259259259
ISIC_0024308,0.06749829624581469,0.0005028044161865886,0.041048148148148146,61521.03281851852,0.012585940702643577,0.9324740740740741
ISIC_0024309,0.7481477880408361,0.0034871087394725262,0.8762888888888889,6200.27087037037,0.8204328911979508,0.09593703703703704
ISIC_0024310,0.49336913258303594,0.0029891414363605474,0.7418592592592592,10212.848044444445,0.6031724506586049,0.21874444444444444
ISIC_0024311,0.8753773476206936,0.003738352063023024,0.9454444444444444,2367.6225074074073,0.9082967187427216,0.04005925925925926
ISIC_0024312,0.753065600581501,0.003519596407744376,0.8250925925925926,8022.84287037037,0.7306758717261654,0.12582222222222222
ISIC_0024313,0.37796038109343627,0.002289637406498205,0.8272037037037037,9546.944962962963,0.7828130940143806,0.16177407407407407
ISIC_0024314,0.26977317818649793,0.0018821454467830203,0.7371814814814814,13532.572740740741,0.6338082732715934,0.2521851851851852
ISIC_0024315,0.238889684734818,0.0017295883996069632,0.7373555555555555,13368.265303703703,0.6550072875772031,0.25581481481481483
ISIC_0024316,0.007645595129586684,6.0642010066665186e-05,0.03821481481481481,61558.17148518519,0.0057176029739344734,0.9556703703703704
ISIC_0024317,0.9363918475978555,0.0038364129853644,0.9526666666666667,1839.758551851852,0.9168965347175043,0.043196296296296295
ISIC_0024318,0.802944261416406,0.0035938747406408056,0.7697888888888889,11888.51582962963,0.6898577685606349,0.15795185185185184
ISIC_0024319,0.9718390699877918,0.0038964486205493036,0.9621407407407407,1115.5904925925927,0.9348242840723519,0.022896296296296297
ISIC_0024320,0.8707157957406445,0.00381107723302874,0.7852703703703704,6648.322211111111,0.6561104363981121,0.0949037037037037
ISIC_0024321,0.2509528518884802,0.0016467216283586113,0.14824814814814816,52161.52194074074,0.07768378798939737,0.7489888888888889
ISIC_0024322,0.7798294559973801,0.0035711817463370795,0.7020962962962963,15886.443477777777,0.6289122096552042,0.1942222222222222
ISIC_0024323,0.16812436221746968,0.0011946573111431362,0.13858148148148147,52604.967366666664,0.06095439177504472,0.7880296296296296
ISIC_0024324,0.9282721699044834,0.0038291327928605136,0.8925185185185185,4667.761981481482,0.8224405484092182,0.06321851851851852
ISIC_0024325,0.008761864232899926,6.923073054857774e-05,0.026285185185185186,62569.66011481482,0.002772093939381696,0.9662222222222222
ISIC_0024326,0.2542935980295931,0.0016880534177027306,0.12714074074074075,53024.50327037037,0.04849965926707895,0.7456925925925926
ISIC_0024327,0.9516289566005756,0.003871027664393857,0.9517333333333333,1602.2897555555555,0.9161520519534402,0.03635925925925926
ISIC_0024328,0.8748225285837636,0.0037391941204676046,0.9125148148148148,3681.2174407407406,0.8549581427711271,0.0800037037037037
ISIC_0024329,0.38912942862688304,0.002243332624747156,0.34023333333333333,40789.95835555556,0.2756494172755378,0.6061555555555556
ISIC_0024330,0.9126038961980881,0.0037893860890167433,0.8955074074074074,5249.768911111111,0.849884607644983,0.06694444444444445
ISIC_0024331,0.7497807755568301,0.003483269397863566,0.7306814814814815,13949.611888888889,0.6370158888169418,0.1955148148148148
ISIC_0024332,0.8492185274227649,0.003703732405682473,0.8221518518518518,8267.7397,0.751024309516861,0.11172962962962962
