file,IOU,dice_coeffecient,pixel_accuracy,MSE_overlap,SSIM_overlap,XOR_overlap
ISIC_0026409,0.2924373928183377,0.002043974471256908,0.24602962962962963,40132.065566666664,0.12946570964810475,0.6005555555555555
ISIC_0026410,0.0331801649672014,0.0002809397051631624,0.09853333333333333,52072.842140740744,0.017144836133054106,0.8821407407407408
ISIC_0026411,0.08837182066924314,0.000791915280091433,0.31985925925925923,34951.14119259259,0.18473750697171762,0.6342703703703704
ISIC_0026412,0.7956356710611627,0.0036155621183986794,0.8387518518518519,7743.3308074074075,0.7782909137978054,0.11207037037037038
ISIC_0026413,0.1432104188528524,0.0012084322971086447,0.6096222222222222,18639.34059259259,0.49992907555784005,0.3900962962962963
ISIC_0026414,0.2646288209606987,0.0018903609154421067,0.5276111111111111,24246.607614814813,0.427492268184624,0.421
ISIC_0026415,0.5430777697219578,0.0033238703192831633,0.7725407407407408,6505.837740740741,0.6338255873111297,0.19373333333333334
ISIC_0026416,0.7032253988881669,0.0036343745424849815,0.8428111111111111,4645.889866666666,0.7524036636457614,0.12179629629629629
ISIC_0026417,0.2835692734305454,0.0023035987811328372,0.6539259259259259,11800.535911111112,0.47910296780845335,0.3368259259259259
ISIC_0026418,0.7637281441667647,0.003479920619673755,0.8197333333333333,10050.400903703703,0.7752516501856554,0.13382962962962963
ISIC_0026419,0.08577178898224559,0.0006410457321320734,0.05391111111111111,59165.21272592593,0.022588413916839984,0.9051333333333333
ISIC_0026420,0.5216448836467963,0.002875886234577664,0.6385481481481482,19055.428425925926,0.5655178261051608,0.30567777777777777
ISIC_0026421,0.6649903288201161,0.003410359603804432,0.9206407407407408,2878.565874074074,0.8704071900221503,0.07697777777777778
ISIC_0026422,0.01737653570255058,0.000149362494135037,0.1346111111111111,50357.153648148145,0.05430549385697639,0.8528407407407408
ISIC_0026423,0.6560478180995234,0.003203957743723559,0.7677888888888889,12985.273881481482,0.7242764940707791,0.19138518518518519
ISIC_0026424,0.0016552329291640076,1.3875643871669753e-05,0.07143333333333333,55983.49234074074,0.015453967736213645,0.9270555555555555
ISIC_0026425,0.8958728176770943,0.003852984462702784,0.933937037037037,2209.9086037037036,0.8954476536177371,0.03459259259259259
ISIC_0026426,0.7921274481520659,0.003734091635593938,0.9029851851851852,2705.317137037037,0.842835904765671,0.07205555555555555
ISIC_0026427,0.785959586865088,0.0036465510594726903,0.7890259259259259,9441.894051851852,0.7111310066316583,0.12326666666666666
ISIC_0026428,0.02406160149653353,0.0001902779864742188,0.07034444444444445,58603.51075925926,0.04415000250144998,0.9139518518518519
ISIC_0026429,0.3228864439401339,0.0021995737086559276,0.39114074074074073,30119.440529629628,0.2555739704983009,0.5238
ISIC_0026430,0.46556795678076346,0.0027060955140993303,0.3729851851851852,33395.810262962965,0.27188854491357767,0.47777037037037035
ISIC_0026431,0.4669638835662974,0.003198935407015097,0.7267074074074074,6683.109725925926,0.5484889403685982,0.2586074074074074
ISIC_0026432,0.04818897196392659,0.0005586981366641285,0.49691851851851854,19152.27795925926,0.28316540133763135,0.5030814814814815
ISIC_0026433,0.4664278810620274,0.0029189523906910323,0.8207407407407408,6663.498948148148,0.7326121511970531,0.1737962962962963
ISIC_0026434,0.7538223062898193,0.003555539179421934,0.8040037037037037,9697.859385185186,0.7443507551521328,0.1335222222222222
ISIC_0026435,0.30107205300450907,0.002503059491509977,0.7748888888888888,6770.190851851852,0.6402641419781737,0.22504444444444444
ISIC_0026436,0.02356694145794329,0.0002044767494191275,0.1375259259259259,49206.93293703704,0.04557594309718062,0.8479814814814814
ISIC_0026437,0.21553414694514783,0.0015718607421357801,0.30265185185185184,38230.43509259259,0.19151394025580815,0.6104074074074074
ISIC_0026438,0.7646317132325128,0.0034809945893702387,0.8433074074074074,8867.065318518518,0.8050330926196373,0.11753333333333334
ISIC_0026439,0.8511030179070835,0.0038214297616165926,0.7145925925925926,9437.260737037037,0.5742362349135518,0.10569259259259259
ISIC_0026440,0.07533080957177092,0.0008004364057519529,0.5060666666666667,19679.047392592594,0.3038907968664823,0.49303703703703705
ISIC_0026441,0.7796671450344314,0.003607233433750152,0.7532555555555556,11964.759774074075,0.6825581803609044,0.1467074074074074
ISIC_0026442,0.19156721505367513,0.0013900395902179856,0.18746296296296297,46539.25528888889,0.0983564575278739,0.7290925925925926
ISIC_0026443,0.455324748976639,0.002677963741780391,0.6712888888888889,16589.314155555556,0.5943846581409581,0.27745555555555557
ISIC_0026444,0.5031365118876301,0.002930030266970303,0.5599185185185185,21431.82304074074,0.4543303079922734,0.3312
ISIC_0026445,0.3222168986149955,0.002176133464301681,0.7683629629629629,11116.028888888888,0.7047876982838016,0.2252925925925926
ISIC_0026446,0.706213757660703,0.003540404183629735,0.8494592592592592,5292.999188888889,0.7751309446040126,0.11877777777777777
ISIC_0026447,0.010838138552749127,9.199330623753048e-05,0.09162962962962963,53664.90198148148,0.020370056838617742,0.9021888888888889
ISIC_0026448,0.366855272755949,0.0025911932432352456,0.754962962962963,9104.467162962963,0.6337805545041132,0.2378888888888889
ISIC_0026449,0.274363302121072,0.00224034196532004,0.7442851851851852,9059.148781481481,0.611311664031139,0.2499925925925926
ISIC_0026450,0.6484692603240566,0.0031807694651136043,0.6887037037037037,18003.5313,0.6354523692478379,0.245
ISIC_0026451,0.7364299167628653,0.003442246844418914,0.792962962962963,10610.740803703704,0.7334962520058617,0.16067037037037038
ISIC_0026452,0.0958719283472403,0.0007423263614620369,0.26215925925925926,43245.02428888889,0.1803201929258788,0.6998888888888889
ISIC_0026453,0.007148103019478894,5.821317167312403e-05,0.11424074074074074,54977.51046666667,0.06752855357908033,0.881225925925926
ISIC_0026454,0.4872596326971552,0.002767909012805302,0.7042,15325.65457037037,0.6398338294956855,0.26368148148148146
ISIC_0026455,0.5453151391234776,0.002929846901359831,0.37312962962962964,34705.64513333333,0.2969602502311841,0.45464444444444446
ISIC_0026456,0.09494471811713191,0.0007469684313943704,0.20615185185185186,46030.002025925925,0.1185723845439936,0.7655259259259259
ISIC_0026457,0.3548518439348134,0.0022445801359165032,0.4422962962962963,30825.436796296297,0.35996422211142826,0.4694814814814815
ISIC_0026458,0.7525441696113074,0.0034767729787234945,0.8215481481481481,9537.0202,0.7745388643823112,0.12968518518518518
ISIC_0026459,0.0024889212651004675,2.191895691996528e-05,0.08486296296296296,52476.70990740741,0.002689016326268027,0.9128888888888889
ISIC_0026460,0.5344676969223752,0.003235563710102758,0.7546296296296297,7704.915929629629,0.6308273250475513,0.22302962962962963
ISIC_0026461,0.51558708577991,0.0031219489216181644,0.7893888888888889,7219.729318518518,0.6833082083950732,0.1937185185185185
ISIC_0026462,0.47790353100789035,0.002983576044222082,0.705462962962963,10821.390574074074,0.5721904519345558,0.2708037037037037
ISIC_0026463,0.4180136559342428,0.0028558588560965554,0.8491740740740741,4976.057374074074,0.7687766091910241,0.1486888888888889
ISIC_0026464,0.14817752527115768,0.001287193490355022,0.6578962962962963,15494.173362962963,0.5263738901714509,0.3420666666666667
ISIC_0026465,0.5025257800482367,0.0029971781570200134,0.7953629629629629,7957.471822222222,0.704980401586077,0.19404074074074074
ISIC_0026466,0.22627164571988956,0.0016236856998712596,0.3733666666666667,33823.440003703705,0.260933958364656,0.5552074074074074
ISIC_0026467,0.0036344845405219188,3.269603188715375e-05,0.14015925925925926,48131.45745185185,0.03630377535305191,0.8569481481481481
ISIC_0026468,0.39634830352260747,0.0025277572087601162,0.523,22896.840703703703,0.391733261102946,0.3966148148148148
ISIC_0026469,0.8282938467230578,0.0036624249207474744,0.8355703703703704,8311.837188888889,0.7873993768276943,0.0996925925925926
ISIC_0026470,0.006173538961673264,5.184363683506147e-05,0.052333333333333336,57075.369044444444,-0.00221485986107627,0.9420407407407407
ISIC_0026471,0.18410849575859614,0.001388624527432752,0.14921851851851853,47107.64431481482,0.04928378296957319,0.7466555555555555
ISIC_0026472,0.01778499400526935,0.00014085237984487575,0.017962962962962962,62398.53366296296,-0.002202963724340512,0.9679074074074074
ISIC_0026473,0.6692262256349675,0.0034696328335570865,0.6949111111111111,12044.351614814816,0.5821485339327716,0.1991111111111111
ISIC_0026474,0.48130860171218914,0.0030713529610256,0.8042518518518519,6082.68924074074,0.6865337696272997,0.1884962962962963
ISIC_0026475,0.016861997129022067,0.00013434102588885687,0.07754814814814814,58163.97112592593,0.04454296500295652,0.910637037037037
ISIC_0026476,0.0057174368589390095,5.319511687708051e-05,0.16103703703703703,45028.00307777778,0.03951095280848971,0.834737037037037
ISIC_0026477,0.02389213978489602,0.00019016301869741826,0.21514444444444444,49084.149666666664,0.17284504013288182,0.7741222222222223
ISIC_0026478,0.015952987360783863,0.00013285059101389668,0.07295185185185185,55570.56607777778,0.01167343858689423,0.9172666666666667
ISIC_0026479,0.4290080136072295,0.002850197776770399,0.6512481481481481,12408.34387037037,0.5049033196603397,0.3058592592592593
ISIC_0026480,0.8530544109242939,0.0037047926292894935,0.8687777777777778,6002.822888888889,0.8128318669937646,0.07237777777777778
ISIC_0026481,0.40450348135689057,0.002337261395163389,0.4996925925925926,29705.71617037037,0.44175612137059467,0.46025925925925926
ISIC_0026482,0.8441936441936442,0.003806844176535568,0.9324148148148148,1802.0197777777778,0.88670108661824,0.048574074074074075
ISIC_0026483,0.4983454464249462,0.0031437640515271223,0.8040851851851852,6011.179525925926,0.6797876836925953,0.18304074074074075
ISIC_0026484,0.2534245240739658,0.0019019830871791481,0.7156481481481481,12999.255688888888,0.6185641792670553,0.2838148148148148
ISIC_0026485,0.5123820658969487,0.003135326948357703,0.7594037037037037,7791.677566666666,0.640639718996309,0.22242962962962962
ISIC_0026486,0.0001168233711196513,9.733537692872985e-07,0.0806,55913.498733333334,0.024415190953182585,0.9192925925925926
ISIC_0026487,0.014631844540551503,0.00011733970437055842,0.053985185185185185,59275.949714814815,0.017507321336164488,0.9358333333333333
ISIC_0026488,0.0625173343194635,0.0005330166075205787,0.5077481481481482,26758.102774074076,0.4328652066752613,0.4882444444444444
ISIC_0026489,0.7296139994802173,0.0034874975755591815,0.7426666666666667,11276.093662962963,0.6533202225625777,0.16183703703703703
ISIC_0026490,0.004949547987414472,4.229504974529145e-05,0.09053703703703704,53660.76873703704,0.018550853856161065,0.9054185185185185
ISIC_0026491,0.33960038429264616,0.0023249520788245757,0.5355037037037037,22267.650255555556,0.4186050445857137,0.40225185185185186
ISIC_0026492,0.1425912327067241,0.0010384999303085923,0.12774814814814814,52643.991003703704,0.06463759711279157,0.8086666666666666
ISIC_0026493,0.2564993807395739,0.0019424862250362145,0.4711222222222222,24237.260614814815,0.32115488508040013,0.48247407407407406
ISIC_0026494,0.1892773308007956,0.0014832114033302961,0.8320518518518518,8213.4854,0.7860113979619219,0.16757037037037037
ISIC_0026495,0.4720579423182138,0.0029086680402534036,0.8447555555555556,5926.222937037037,0.7684275773975645,0.1501037037037037
ISIC_0026496,0.29380485152872343,0.001984005303361138,0.4398666666666667,30102.84477037037,0.3496636301290968,0.5051518518518519
ISIC_0026497,0.18866695808094774,0.0014721754387064013,0.6533814814814815,17096.212518518518,0.5741938247836071,0.33684444444444445
ISIC_0026498,0.012509843811523822,0.00011012340049145726,0.09814074074074074,51242.66982592593,0.010182635475780355,0.8916962962962963
ISIC_0026499,0.6087355510456189,0.003280720601996157,0.9158407407407407,3148.3603,0.8656776547892838,0.08211481481481482
ISIC_0026500,0.2817543833647048,0.0018065520600581808,0.17517407407407407,50157.93064814815,0.11619568877850255,0.717937037037037
ISIC_0026501,0.014279926620204936,0.00012842823451134818,0.18834444444444445,44941.91952592593,0.07883532311774086,0.8020074074074074
ISIC_0026502,0.003937580915755686,3.198721457342475e-05,0.033351851851851855,60329.211425925925,0.001678971112917762,0.9631333333333333
ISIC_0026503,0.8388183118148095,0.0036719291785011587,0.9146851851851852,4375.046885185186,0.8804823185203117,0.05761111111111111
ISIC_0026504,0.1577251424387597,0.001137830794683436,0.05428148148148148,58101.94727037037,0.011193712224249659,0.8393518518518519
ISIC_0026505,0.9085366598653586,0.0038333957274193295,0.9575407407407407,1396.8828,0.934911474756546,0.027725925925925925
ISIC_0026506,0.7239259161164607,0.0034180761526393507,0.9454407407407407,2657.30167037037,0.9176002239436063,0.05404814814814815
ISIC_0026507,0.8187869275459977,0.0037496731609971672,0.8845666666666666,3727.380562962963,0.8189578442849844,0.08167407407407408
ISIC_0026508,0.049071794270528005,0.00039975431474227434,0.06786296296296296,55711.616162962964,0.007117016817613152,0.9011629629629629
ISIC_0026509,0.6269007041534851,0.0034557708306951884,0.7450777777777777,7570.814974074074,0.5924572975757302,0.2031111111111111
ISIC_0026510,0.4392529397209282,0.002615652903903889,0.8054518518518519,9632.36562962963,0.7521134795100589,0.19304444444444444
ISIC_0026511,0.9389381579727034,0.0038885978376737504,0.9596814814814815,1054.3564888888889,0.9349698092594858,0.0229
ISIC_0026512,0.613872898478899,0.0031555691680495313,0.7099666666666666,15628.743225925926,0.6507362123918425,0.22507777777777777
ISIC_0026513,0.08934025656689065,0.0006841788837568882,0.19727777777777777,48248.24105185185,0.12179281796522243,0.7729814814814815
ISIC_0026514,0.6918885958476274,0.003555541085256151,0.5893111111111111,17946.186637037037,0.4661655125541219,0.2301888888888889
ISIC_0026515,0.06564753118726419,0.0005212617045279447,0.07781851851851852,54887.305433333335,0.013314700998980683,0.8860222222222223
ISIC_0026516,0.07410665699256304,0.0006077504056627968,0.6203814814814815,21288.49028148148,0.5638894865932427,0.3781074074074074
ISIC_0026517,0.05253836620407913,0.00041631972724586494,0.047996296296296294,57967.663907407405,0.002025309727288518,0.9173814814814815
ISIC_0026518,0.5033949718729163,0.0032158352377896935,0.8011037037037037,5336.394618518519,0.675165974862914,0.19584814814814816
ISIC_0026519,0.019107731414661468,0.00015891884659944015,0.3168888888888889,40856.998737037036,0.25001360712558773,0.6745777777777778
ISIC_0026520,0.7657500084631964,0.003496849704796783,0.7824037037037037,11878.571592592592,0.7302470067602436,0.15377037037037036
ISIC_0026521,0.07774839944765252,0.0006204863950867521,0.08118518518518518,53997.35557037037,0.012642062508206143,0.8707148148148148
ISIC_0026522,0.5388547227676181,0.002937069485367747,0.4284074074074074,30554.221825925924,0.3399180765113397,0.42102222222222224
ISIC_0026523,0.5719365802071477,0.0030346523589359696,0.4661111111111111,27803.077996296295,0.369920202208685,0.3927814814814815
ISIC_0026524,0.0732011220161919,0.000578319749818275,0.42915185185185184,33345.16876296296,0.3614306148504827,0.5592407407407407
ISIC_0026525,0.5887629783447048,0.0031616803005199918,0.38974444444444445,30879.44201111111,0.275698333413656,0.3850777777777778
ISIC_0026526,0.36041498248450554,0.00240312415123302,0.5014851851851851,23964.371044444444,0.36272976594749423,0.42195555555555553
ISIC_0026527,0.7956098795790691,0.0036615582484167807,0.8776555555555555,5188.599059259259,0.8220029755337881,0.08373333333333334
ISIC_0026528,0.6502124709537442,0.0033716598597875605,0.7540592592592592,9984.781144444445,0.6575712391420281,0.2018222222222222
ISIC_0026529,0.015717169495652446,0.00012650514290663583,0.05987407407407407,58734.60435925926,0.026303443847121567,0.9282370370370371
ISIC_0026530,0.4514726068274051,0.002991751364941142,0.6769444444444445,10839.476011111112,0.5158722070340315,0.27232962962962964
ISIC_0026531,0.3941442786663959,0.0023018604199373832,0.3539888888888889,37910.94008148148,0.28874763044825746,0.5635333333333333
ISIC_0026532,0.31137025642075733,0.0021404119230206188,0.38866666666666666,30989.597311111113,0.25738403574929225,0.4982185185185185
ISIC_0026533,0.8362698633955952,0.003816279784947666,0.9306074074074074,2245.8359962962963,0.8874585200059092,0.043503703703703704
ISIC_0026534,0.9077894071289051,0.003879816785518085,0.949062962962963,1184.981885185185,0.9172831329877823,0.03024814814814815
ISIC_0026535,0.44112401583365957,0.0029968355325814254,0.8084592592592592,5707.003318518518,0.689733818677655,0.19034074074074073
ISIC_0026536,0.007221849487007456,5.76707969110847e-05,0.017855555555555555,62429.56505185185,-0.002805316339453756,0.9755185185185186
ISIC_0026537,0.6645683517712597,0.0034068950480641543,0.7712629629629629,10256.849422222222,0.6828674175424947,0.17327777777777778
ISIC_0026538,0.4046246022300655,0.002527138377151724,0.4315222222222222,28920.538833333332,0.3124560313569074,0.4317111111111111
ISIC_0026539,0.15624750841771493,0.001269713047642249,0.4705185185185185,26334.51225925926,0.35304892922307524,0.5095296296296297
ISIC_0026540,0.28193589861327945,0.0026055395916640325,0.6756666666666666,7672.858325925926,0.474767303713717,0.31855185185185186
ISIC_0026541,0.13214944845593177,0.001057687500176559,0.620325925925926,19993.688025925927,0.5516820479855296,0.3779296296296296
ISIC_0026542,0.6877075626676752,0.0034280165639257796,0.7304518518518518,11980.282277777778,0.6353339744131827,0.19573333333333334
ISIC_0026543,0.6680582339104453,0.0035971034217724424,0.8620962962962962,3486.083362962963,0.7749793191642502,0.11602962962962964
ISIC_0026544,0.04487295943525992,0.00039329576528509077,0.2985074074074074,38181.106822222224,0.18798056331899043,0.6815185185185185
ISIC_0026545,0.8913330243502442,0.003866025612477671,0.9047888888888889,3088.5206814814815,0.8486322428443978,0.04515555555555555
ISIC_0026546,0.7966641853540523,0.003637934241420017,0.9043592592592593,4390.752311111111,0.8688904440592632,0.06474814814814815
ISIC_0026547,0.6720949957591179,0.003274188576468597,0.673,18046.10698148148,0.6202182917648131,0.23625555555555555
ISIC_0026548,0.8287156880334213,0.003753018118810985,0.9293777777777777,2506.9048222222223,0.8862383146880163,0.0495037037037037
ISIC_0026549,0.04473089388241409,0.0003615954910552381,0.25884444444444443,44232.82184444444,0.1972403859560222,0.7215925925925926
ISIC_0026550,0.8890496132893155,0.00384647540295012,0.9496185185185185,1284.4063814814815,0.9182962398140916,0.035225925925925924
ISIC_0026551,0.0344634719479876,0.00026662228479645155,0.025192592592592593,62025.18316296296,0.005371975118169743,0.9526555555555556
ISIC_0026552,0.036238509604877595,0.0002838425468624045,0.1814,51251.1313037037,0.13858926926210566,0.8003111111111111
ISIC_0026553,0.0680508373916142,0.0005484799316963845,0.24488888888888888,44157.67258518519,0.16185374021301915,0.7264888888888889
ISIC_0026554,0.23599868665864068,0.0016545223616333243,0.2756037037037037,40112.937118518515,0.16394926287899622,0.6463592592592593
ISIC_0026555,0.5911593589086289,0.0034372588577784896,0.7425814814814815,7870.608933333333,0.5913615294802373,0.20378888888888888
ISIC_0026556,0.6007222222222223,0.0032099048923555787,0.34428888888888887,34009.242544444445,0.23925277659111904,0.3992777777777778
ISIC_0026557,0.3278690346117521,0.002015977101899748,0.2200111111111111,46850.40261481481,0.1597459986870835,0.6721185185185186
ISIC_0026558,0.25309683812827105,0.0018956310462162921,0.6280222222222223,17150.97418148148,0.521804003632706,0.3573074074074074
